,city,euclid,network,cognitive,f_segment,f_landmarks,f_isections,f_turns,f_config,f_locations
3400,New York City - Soho,274.647093801007,286.74499999999995,478.29468293639997,-10.293900000000008,0.0,5.529021999999998,56.39602439999999,96.43720172400003,43.48133481240001
3401,New York City - Soho,1541.8639877745538,1826.29,5855.67413208225,247.67220000000043,518.49055,51.849055000000135,2379.8716245,1482.1311617024994,-650.6304591202497
3402,New York City - Soho,693.7175689945068,820.394,1760.6198531250002,35.83450000000005,149.8399875,0.0,402.42739500000005,352.1239706250001,0.0
3403,New York City - Soho,1043.564544525655,1287.5389999999995,4468.7834861712,466.2814000000003,438.4550999999999,154.7746503000003,1408.2300901800004,713.5032456911995,0.0
3404,New York City - Soho,564.6181063921621,623.251,1378.9585052474,74.82929999999999,69.80803000000003,7.678883300000052,310.22688531999984,293.1644066274,0.0
3405,New York City - Soho,636.4754690247973,647.3610000000001,1014.6602903999999,-1.902800000000184,0.0,0.0,129.09163999999998,240.1104504,0.0
3406,New York City - Soho,1614.861222796519,2302.5979999999995,6568.837824709491,59.93010000000049,945.0112399999998,99.88768806799999,2385.1989196476,1506.0827464060558,-729.8708694121651
3407,New York City - Soho,349.76275838641413,455.54400000000004,743.0130735719999,-4.149700000000053,33.85457249999996,0.0,97.04977450000001,93.16778351999994,67.54664305200004
3408,New York City - Soho,1309.6039381580947,1496.242,3094.0538832,309.345,361.1174000000001,43.334088000000065,884.0153952000001,0.0,0.0
3409,New York City - Soho,1518.915607862622,1704.8149999999998,4249.567303766462,376.9200000000003,156.13012500000013,136.06219960000044,1661.749127220001,686.0649968094003,-472.17414486294
3410,New York City - Soho,693.9439456966101,928.9329999999998,3453.1016700258006,655.4020000000003,316.86699999999996,134.2248612000003,610.6280583600003,807.0467504658,0.0
3411,New York City - Soho,1229.7295246723986,1278.3259999999998,1979.8968753199995,0.0,191.74889999999982,58.80299600000012,0.0,451.01897931999974,0.0
3412,New York City - Soho,939.6740446507898,1136.8600000000004,2521.54252006944,173.71199999999976,196.58579999999984,45.51616555999999,621.069586224,347.79896828543997,0.0
3413,New York City - Soho,1316.088785267136,1774.207,5139.858598940209,239.6538999999998,201.3860900000002,157.72558568800014,2135.6753181192003,631.2107051330086,0.0
3414,New York City - Soho,1063.7674159956555,1321.71,4646.323408363,158.92089999999985,370.157725,93.27974670000003,1944.0683717,758.1866649630006,0.0
3415,New York City - Soho,1091.2346653524596,1371.0219999999993,2420.3347229880005,71.61000000000081,72.13160000000016,30.295272000000068,463.5176616000001,411.7581893880001,0.0
3416,New York City - Soho,940.5420526540862,1159.4539999999997,3053.3026985999986,42.16059999999993,600.8072999999997,0.0,720.9687599999997,529.9120385999995,0.0
3417,New York City - Soho,1202.4276129083212,1331.286,7334.763223297703,522.6337000000001,417.1319325000002,68.58575930149982,2105.6736526213504,2889.4521788748525,0.0
3418,New York City - Soho,520.427960704316,656.0070000000001,1488.9980090700005,395.7681,131.4718875000001,47.32987950000006,123.0576867000002,135.3634553700001,0.0
3419,New York City - Soho,991.4443226628679,1012.8509999999999,3094.7447869707607,336.6653000000001,67.47581500000001,100.0396433190001,1061.9222308233004,515.7907978284602,0.0
3420,New York City - Soho,617.2306110446116,749.3269999999998,1128.0868274676002,-24.12759999999969,36.25997000000007,30.4583748,79.19177448000005,256.9773081876,0.0
3421,New York City - Soho,1483.7000260418167,1538.322,3609.7948339200007,44.25500000000011,158.2577000000001,139.26677600000016,376.02029519999996,1353.6730627200004,0.0
3422,New York City - Soho,940.0398196688895,1226.0229999999997,3832.3991029739996,451.4547,335.4955399999999,20.129732399999966,609.9308917200001,1189.365238854,0.0
3423,New York City - Soho,825.7712429307207,890.036,1634.8784297999996,174.96199999999988,0.0,21.299960000000056,434.51918399999977,114.06128579999995,0.0
3424,New York City - Soho,731.9275897656968,749.485,1892.4894444456004,388.64639999999997,113.8131400000002,25.03889079999999,383.09502924000003,232.41098440560017,0.0
3425,New York City - Soho,472.4344897857372,609.459,1280.32955127,74.80669999999998,85.53321249999999,0.0,153.95978249999996,240.17726069999992,116.39359557000012
3426,New York City - Soho,1753.0674588406644,1788.0749999999998,4066.3817936527503,274.0246000000002,515.5248999999999,25.776245000000017,781.0202235000002,1133.7810244475,-451.8201992947497
3427,New York City - Soho,566.2852958634743,585.163,2062.246298989725,407.05729999999994,74.41652249999993,21.332736450000084,761.5786912650001,212.69804877472484,0.0
3428,New York City - Soho,1567.5051467960495,1639.6070000000004,3463.5117376276557,238.12819999999965,140.83014000000003,101.73569313600001,1060.150516568,667.8948254378397,-384.8346375141841
3429,New York City - Soho,1580.395926758203,1853.908,2839.1320354597196,38.53859999999963,141.933495,81.37520380000024,846.3021195199999,192.53373219080004,-315.45911505108006
3430,New York City - Soho,349.08877935382367,484.76000000000005,954.7236035172,109.49399999999986,44.56904999999995,12.77646100000004,130.3199022,86.01113545200008,86.79305486520002
3431,New York City - Soho,1560.2277021761909,1688.9050000000004,3780.722531165581,99.92969999999991,268.3252050000001,41.14319810000006,629.4909309300001,1473.0087783762006,-420.08028124062
3432,New York City - Soho,428.0951731107459,574.4889999999999,1342.266147426828,124.44190000000015,52.41981750000002,30.354568987000107,312.68211459479994,125.85455112440695,122.02419522062087
3433,New York City - Soho,1193.4683314485571,1368.02,3071.05907203368,148.5815,75.83007500000008,48.09143356499999,984.3138051390001,446.2222583296798,0.0
3434,New York City - Soho,604.571855490175,793.0160000000001,1048.7091477000001,6.914699999999925,119.98960499999998,0.0,0.0,128.78884270000015,0.0
3435,New York City - Soho,1123.240142089922,1429.867,3349.249132086,145.59040000000005,236.3186099999998,72.47104039999999,942.1235252000001,522.878556486,0.0
3436,New York City - Soho,538.4265149602129,706.5390000000001,1636.8037104067998,105.91729999999984,60.93422249999992,52.403431350000005,555.4763723100001,155.53338424679987,0.0
3437,New York City - Soho,770.8617986480739,909.852,2333.515746729881,232.51997999999992,142.7964975,38.812088020499914,661.9902827602498,347.5448984491313,0.0
3438,New York City - Soho,589.5851702493873,688.572,1004.930552538,0.0,51.64289999999994,14.804298000000017,75.50191980000011,174.40943473799996,0.0
3439,New York City - Soho,1200.3874751082576,1305.333,3383.8800203340015,431.4070000000004,173.6740000000002,77.18072560000019,993.7973628000004,402.48793193400024,0.0
3440,New York City - Soho,793.7398598982578,1023.5669999999998,1708.4856898450003,7.41130000000021,154.646745,0.0,118.56250450000016,404.2981403450001,0.0
3441,New York City - Soho,1570.0012563183707,1755.411,3333.125989439999,132.72899999999981,47.20349999999985,77.41373999999996,1207.6543439999998,483.06173759999956,-370.34733215999995
3442,New York City - Soho,933.2753219802397,1011.6359999999999,2524.9659768918,224.45460000000014,370.82718,32.13835560000007,491.7168406799999,394.1930006118,0.0
3443,New York City - Soho,1274.9923317467371,1411.0910000000001,2818.6130544000002,65.24099999999999,110.72489999999993,0.0,317.41138,914.1447744000002,0.0
3444,New York City - Soho,483.3154783706403,641.358,1082.2051845,1.663499999999999,0.0,12.860430000000065,131.17638599999998,196.76457900000003,98.38228950000007
3445,New York City - Soho,538.5616198840563,565.4950000000001,1384.4406470400002,5.756999999999948,57.12520000000006,12.567543999999998,320.47237200000006,423.02353103999997,0.0
3446,New York City - Soho,716.3922672433146,955.9469999999998,1580.9783094220509,167.0429000000005,56.149495000000115,23.582787900000085,120.27221829000018,257.9839082320502,0.0
3447,New York City - Soho,253.6418937018599,392.885,553.2818542811999,20.053200000000004,0.0,4.129382000000021,83.41351639999999,2.502405491999923,50.29835038919998
3448,New York City - Soho,423.38132521362695,435.172,1685.7549008976753,404.62789999999995,41.98999500000002,26.63005482899996,363.36797993159985,260.716525600923,153.25044553615248
3449,New York City - Soho,520.058853851654,607.1070000000001,1562.5581112021403,190.3914799999999,139.562234,9.370607140000061,283.92939634200013,332.1973937201401,0.0
3450,New York City - Soho,551.9445764661583,564.718,1001.7746132940001,9.854000000000042,28.72860000000003,36.198036,191.8495908,170.4263864940001,0.0
3451,New York City - Soho,576.8190281178144,787.384,1499.9208702075002,81.74599999999998,65.18475000000001,56.05888500000003,297.11209050000014,212.43514470750006,0.0
3452,New York City - Soho,938.122655788713,1092.4910000000002,2459.8189244160003,234.01459999999997,265.3011200000001,15.918067199999996,321.54495743999996,530.5491797760001,0.0
3453,New York City - Soho,370.55164985173826,428.664,729.56772306,-38.06129999999996,0.0,0.0,78.12054,194.52014459999998,66.32433846000004
3454,New York City - Soho,514.334332919361,574.516,825.9250560000002,12.078500000000076,0.0,0.0,58.659450000000106,180.671106,0.0
3455,New York City - Soho,1244.129316001534,1553.1459999999995,3129.8411485809,178.91260000000034,259.8087899999998,39.83734780000009,609.5114213400002,488.6249894409002,0.0
3456,New York City - Soho,443.7791178864152,443.357,1318.3576971008947,342.1619,39.27594500000009,24.908804318999955,254.91109479570014,93.8922532497495,119.850699736445
3457,New York City - Soho,791.2349762474959,1029.581,2480.9540974146007,118.72300000000018,200.95320000000015,95.25755832000027,722.2573791600003,314.18195993459994,0.0
3458,New York City - Soho,476.62530489071327,565.0740000000001,1231.126873160184,162.8789999999999,18.198824999999943,37.606051980000075,313.5031507919998,21.945220555440073,111.92062483274412
3459,New York City - Soho,704.1552195411035,792.3069999999999,1119.0544068,0.0,158.4613999999999,0.0,95.07684000000006,73.20916680000005,0.0
3460,New York City - Soho,1223.7314615574119,1322.409,3739.749986662594,278.3054999999997,40.017862499999865,49.55011734750019,845.1412399237502,1204.326266891344,0.0
3461,New York City - Soho,1086.950365243074,1157.8029999999999,2361.5396676518403,182.3430000000003,268.02919999999995,81.05203008000012,337.84544601599987,334.4669915558402,0.0
3462,New York City - Soho,2012.1326245812288,2155.1270000000004,19004.36533354944,1595.3918999999992,2531.6002574999998,316.61880553799983,6598.737963037999,7918.4855556456005,-2111.5961481721606
3463,New York City - Soho,743.3411836178362,925.1200000000001,1566.6476155200003,29.500999999999976,0.0,38.18484000000001,198.56116800000007,375.2806075200001,0.0
3464,New York City - Soho,578.6708849008568,740.022,1329.0445565798404,6.554399999999987,0.0,22.546607280000103,461.4738043680002,98.44774493184013,0.0
3465,New York City - Soho,1645.731152434299,2085.1539999999995,6200.480496830256,231.43380000000025,115.82938999999988,147.89096515200026,2580.308155152,1728.8064639518398,-688.9422774255836
3466,New York City - Soho,1726.1558630905631,2033.2280000000003,6493.510547203684,397.13840000000005,729.1099200000003,31.594763200000216,2233.7497582400015,1790.1908776752016,-721.50117191152
3467,New York City - Soho,485.08313726484477,484.11600000000004,657.6715860000002,0.0,0.0,0.0,0.0,113.76726000000002,59.7883260000001
3468,New York City - Soho,531.4876815866172,668.0510000000002,877.6702919875,0.12199999999984357,16.704324999999926,0.0,68.4877325000001,124.3052344875,0.0
3469,New York City - Soho,1425.531919995714,1988.4,4520.306129779441,125.58560000000034,369.94748000000027,125.19022723199987,1304.561653616,606.6211689314405,0.0
3470,New York City - Soho,1360.853023777585,1697.0489999999993,3801.9948874875004,291.121000000001,248.52125,67.54807574999995,1152.119662875,345.6358988625002,0.0
